,careerOpportunitiesRating,ceo,compensationAndBenefitsRating,cultureAndValuesRating,exactMatch,featuredReview,id,industry,industryId,industryName,isEEP,name,numberOfRatings,overallRating,parentEmployer,ratingDescription,recommendToFriendRating,sectorId,sectorName,seniorLeadershipRating,squareLogo,website,workLifeBalanceRating
0,3.7,"{'name': 'Julie Sweet', 'title': 'CEO', 'numberOfRatings': 975, 'pctApprove': 93, 'pctDisapprove': 7, 'image': {'src': 'https://media.glassdoor.com/people/sqll/4138/accenture-ceo1568895575013.png', 'height': 200, 'width': 200}}",3.4,3.9,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Accenture-RVW30198546.htm', 'id': 30198546, 'currentJob': True, 'reviewDateTime': '2019-11-05 01:00:20.097', 'jobTitle': 'Senior Analyst', 'location': 'Seattle, WA', 'jobTitleFromDb': 'Senior Analyst', 'headline': 'Most helpful coworkers I have ever had', 'pros': 'Everyone is very helpful and open\r\nVery inclusive and diverse company\r\nLot of opportunity', 'cons': ""Your job may involve a lot of travel. Usual travel is you leave on a Sunday night and come back on a Thursday night. And that can be every week depending on what you are working on.\r\nHigh expectation \r\nBillable focused. It is a consulting firm so for every hour you don't bill the client, they lose money"", 'overall': 5, 'overallNumeric': 5}",4138,Consulting,200028.0,Consulting,True,Accenture,52782,3.9,,Satisfied,78,10006.0,Business Services,3.2,https://media.glassdoor.com/sqll/4138/accenture-squarelogo-1561558417537.png,www.accenture.com,3.5
1,0.0,,0.0,0.0,True,,3130214,,,,False,Accenture,0,0,,Not Applicable,0,,,0.0,,www.accenture.com,0.0
2,4.0,,2.9,5.0,False,,1009738,Consulting,200028.0,Consulting,False,dgroup,3,4.0,"{'id': 4138, 'name': 'Accenture', 'relationshipDate': '', 'relationship': 'SUBSIDIARYOF', 'isSunset': False, 'sunsetMessage': '', 'logo': {'normalUrl': 'https://media.glassdoor.com/sql/4138/accenture-squarelogo-1561558417537.png', 'mediumUrl': 'https://media.glassdoor.com/sqlm/4138/accenture-squarelogo-1561558417537.png', 'smallUrl': 'https://media.glassdoor.com/sqls/4138/accenture-squarelogo-1561558417537.png'}}",Satisfied,100,10006.0,Business Services,4.0,https://media.glassdoor.com/sqll/1009738/dgroup-squarelogo-1494622540373.png,www.d-group.com,4.7
3,0.0,,0.0,0.0,False,,3130208,,,,False,Accenture España,0,0,,Not Applicable,0,,,0.0,,www.accenture.com/es-es,0.0
4,3.9,"{'name': 'Pamela Maynard', 'title': 'CEO', 'numberOfRatings': 37, 'pctApprove': 99, 'pctDisapprove': 1, 'image': {'src': 'https://media.glassdoor.com/people/sqll/11701/avanade-ceo1568309636404.png', 'height': 200, 'width': 200}}",3.6,4.0,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Avanade-RVW30658013.htm', 'id': 30658013, 'currentJob': True, 'reviewDateTime': '2019-12-02 08:59:01.533', 'jobTitle': 'Analyst', 'location': '', 'jobTitleFromDb': 'Analyst', 'headline': 'Great Company to Work for', 'pros': ""- People are generally both technology and people smart\r\n- Fair compensation\r\n- you drive how far you advance your career\r\n- one of the best health insurance plans I've seen to date"", 'cons': ""- initial staffing can take a while depending on experience\r\n- if you don't like travel or change, this is not the company for you."", 'overall': 5, 'overallNumeric': 5}",11701,IT Services,200064.0,IT Services,True,Avanade,1898,3.9,,Satisfied,81,10013.0,Information Technology,3.5,https://media.glassdoor.com/sqll/11701/avanade-squarelogo-1530627711400.png,www.avanade.com,3.5
5,3.0,"{'name': 'Olof Schybergson', 'title': 'Founder & CEO', 'numberOfRatings': 74, 'pctApprove': 90, 'pctDisapprove': 10, 'image': {'src': 'https://media.glassdoor.com/people/sqll/522452/fjordnet-olof-schybergson.png', 'height': 200, 'width': 200}}",3.4,3.3,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Fjordnet-RVW25611359.htm', 'id': 25611359, 'currentJob': False, 'reviewDateTime': '2019-04-10 10:46:17.107', 'jobTitle': 'Interaction Designer', 'location': '', 'jobTitleFromDb': 'Interaction Designer', 'headline': 'Great place to work for young designers!', 'pros': 'Came straight out of college to Fjord in DC studio and love it! Great team there!', 'cons': 'Not always a great work life balance.', 'overall': 5, 'overallNumeric': 5}",522452,Advertising & Marketing,200022.0,Advertising & Marketing,False,Fjordnet,141,3.1,"{'id': 4138, 'name': 'Accenture', 'relationshipDate': '', 'relationship': 'SUBSIDIARYOF', 'isSunset': False, 'sunsetMessage': '', 'logo': {'normalUrl': 'https://media.glassdoor.com/sql/4138/accenture-squarelogo-1561558417537.png', 'mediumUrl': 'https://media.glassdoor.com/sqlm/4138/accenture-squarelogo-1561558417537.png', 'smallUrl': 'https://media.glassdoor.com/sqls/4138/accenture-squarelogo-1561558417537.png'}}",OK,52,10006.0,Business Services,2.9,https://media.glassdoor.com/sqll/522452/fjordnet-squarelogo.png,www.fjordnet.com,3.4
6,3.2,"{'name': 'Arnaud Rofidal', 'title': 'CEO', 'numberOfRatings': 5, 'pctApprove': 79, 'pctDisapprove': 21, 'image': {'src': 'https://media.glassdoor.com/people/sqll/609607/altima-ceo1491824755335.png', 'height': 200, 'width': 200}}",2.7,3.2,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Altima-RVW9800236.htm', 'id': 9800236, 'currentJob': True, 'reviewDateTime': '2016-03-04 08:33:29.86', 'jobTitle': 'Employee', 'location': '', 'headline': 'Startup feel in an established agency', 'pros': ""The NYC office is a relatively new expansion of a successful digital agency in France. This offers a unique opportunity to have the professional support and connections of a larger agency network, but still experience a great startup/entrepreneurial vibe. Best of both worlds, really. It's also interesting to work at an international level.\r\n\r\nThe clients are strong brands that present ever-changing challenges. It's definitely not dull."", 'cons': ""The Greenpoint location can be inconvenient for some. Altima does not have a lot of name recognition in the US yet, which can make it more difficult to get your foot in the door with bigger brands. They're always impressed when we get a shot though."", 'overall': 5, 'overallNumeric': 5}",609607,Advertising & Marketing,200022.0,Advertising & Marketing,False,Altima°,16,3.6,,Satisfied,80,10006.0,Business Services,3.0,https://media.glassdoor.com/sqll/609607/altima-squarelogo-1481041641857.png,www.altima-agency.com,3.5
7,3.0,"{'name': 'Pierre Nanterme', 'title': 'Chairman and CEO', 'numberOfRatings': 6, 'pctApprove': 98, 'pctDisapprove': 2, 'image': {'src': 'https://media.glassdoor.com/people/sqll/139004/coritel-ceo1495431382884.png', 'height': 200, 'width': 200}}",2.9,3.2,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Coritel-RVW22827008.htm', 'id': 22827008, 'currentJob': False, 'reviewDateTime': '2018-10-06 07:53:58.863', 'jobTitle': 'Employee', 'location': 'Chicago, IL', 'headline': 'Programmer analyst', 'pros': 'Great opportunities at different client sites.', 'cons': 'Long work hours and over promised deadlines.', 'overall': 2, 'overallNumeric': 2}",139004,Computer Hardware & Software,200060.0,Computer Hardware & Software,False,Coritel,33,3.0,,OK,68,10013.0,Information Technology,2.8,https://media.glassdoor.com/sqll/139004/coritel-squarelogo.png,www.coritel.es,3.2
0,3.8,"{'name': 'Barclay Berdan', 'title': 'CEO', 'numberOfRatings': 261, 'pctApprove': 87, 'pctDisapprove': 13, 'image': {'src': 'https://media.glassdoor.com/people/sqll/7647/texas-health-resources-ceo1511874767676.png', 'height': 200, 'width': 200}}",4.0,4.0,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Texas-Health-Resources-RVW30489704.htm', 'id': 30489704, 'currentJob': True, 'reviewDateTime': '2019-11-20 15:35:38.227', 'jobTitle': 'Medical Laboratory Scientist', 'location': '', 'jobTitleFromDb': 'Medical Laboratory Scientist', 'headline': 'PRN- good place to work', 'pros': 'Competitive pay and benefits. Good work culture', 'cons': ""I really don't have any cons"", 'overall': 5, 'overallNumeric': 5}",7647,Health Care Services & Hospitals,200059.0,Health Care Services & Hospitals,True,Texas Health Resources,720,4.0,,Satisfied,80,10012.0,Health Care,3.3,https://media.glassdoor.com/sqll/7647/texas-health-resources-squarelogo.png,www.texashealth.org,3.9
1,1.6,,1.6,2.4,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Special-Health-Resources-for-Texas-RVW27187934.htm', 'id': 27187934, 'currentJob': True, 'reviewDateTime': '2019-06-11 18:34:01.8', 'jobTitle': 'Employee', 'location': '', 'headline': 'Used to be a great company', 'pros': 'Great people to work with, great mission', 'cons': 'Administration and leadership has tunnel vision, everyone is vying for titles and has lost focus for patient care. Board is too involved in organization and fraternizes with admin regularly.', 'overall': 2, 'overallNumeric': 2}",1794299,Health Care Services & Hospitals,200059.0,Health Care Services & Hospitals,False,Special Health Resources for Texas,2,2.0,,Dissatisfied,0,10012.0,Health Care,1.0,https://media.glassdoor.com/sqll/1794299/special-health-resources-for-texas-squarelogo-1533212304592.png,www.specialhealth.org,2.9
2,0.0,,0.0,0.0,False,,2965300,,,,False,Via Hope,0,0,,Not Applicable,0,,,0.0,,www.viahope.org,0.0
0,4.1,"{'name': 'Gordon B. Logan', 'title': 'CEO and Director', 'numberOfRatings': 731, 'pctApprove': 92, 'pctDisapprove': 8, 'image': {'src': 'https://media.glassdoor.com/people/sqll/18982/sport-clips-gordon-b-logan.png', 'height': 200, 'width': 200}}",3.9,4.2,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Sport-Clips-RVW30398942.htm', 'id': 30398942, 'currentJob': True, 'reviewDateTime': '2019-11-15 10:14:40.58', 'jobTitle': 'Technical Coach', 'location': 'Portland, OR', 'jobTitleFromDb': 'Technical Coach', 'headline': 'Best Career Move Ever!', 'pros': 'The opportunities and training Sport Clips has provided to me have changed my life. Living through our company values has made me a better person. The unwavering trust and commitment to my success has led me to achieve the career dreams I have always desired for myself and my family. Everyday is a great day and a rewarding day working with the talented professionals who work at Sport Clips.', 'cons': 'Your going to work hard and experience uncomfortable and difficult situations in order to be the best you can be.', 'overall': 5, 'overallNumeric': 5}",18982,"Health, Beauty, & Fitness",200040.0,"Health, Beauty, & Fitness",True,Sport Clips,1174,4.1,,Very Satisfied,79,10008.0,Consumer Services,3.9,https://media.glassdoor.com/sqll/18982/sport-clips-squarelogo-1525980600196.png,www.sportclipsjobs.com,3.8
1,0.0,,0.0,0.0,False,,3116551,,,,False,Sport Clips Haircuts of Framingham,0,0,,Not Applicable,0,,,0.0,https://media.glassdoor.com/sqll/3116551/sport-clips-haircuts-of-framingham-squarelogo-1574652951883.png,www.haircutmenframinghamma.com,0.0
0,3.9,"{'name': 'Andy Cohen and Diane Hoskins', 'title': 'Co-CEOs', 'numberOfRatings': 518, 'pctApprove': 92, 'pctDisapprove': 8, 'image': {'src': 'https://media.glassdoor.com/people/sqll/14045/gensler-ceo1571634049729.png', 'height': 200, 'width': 200}}",3.8,4.0,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Gensler-RVW30463314.htm', 'id': 30463314, 'currentJob': False, 'reviewDateTime': '2019-11-19 11:27:24.647', 'jobTitle': 'Intern', 'location': 'Los Angeles, CA', 'jobTitleFromDb': 'Intern', 'headline': 'LA Office - Wonderful First Experience: Did I learn anything though?', 'pros': 'Great atmosphere, beautiful working conditions, lunch and learns, free alcohol', 'cons': 'Only a cog in a wheel. just did photoshop renders and SketchUp massing for 3 months straight.', 'overall': 4, 'overallNumeric': 4}",14045,Architectural & Engineering Services,200023.0,Architectural & Engineering Services,True,Gensler,1016,3.8,,Satisfied,76,10006.0,Business Services,3.4,https://media.glassdoor.com/sqll/14045/gensler-squarelogo-1515187715841.png,www.gensler.com,3.5
1,0.0,,0.0,0.0,True,,2701882,,,,False,Gensler,0,0,,Not Applicable,0,,,0.0,,https:www.gensler.comofficesmexico-city,0.0
2,2.7,,3.5,0.0,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-The-Gensler-Group-RVW1292348.htm', 'id': 1292348, 'currentJob': True, 'reviewDateTime': '2012-01-20 04:46:36.217', 'jobTitle': 'Senior Project Architect', 'location': 'Washington, DC', 'jobTitleFromDb': 'Senior Project Architect', 'headline': 'Gensler', 'pros': 'Very fashionable work environment, state of art equipments, good education seminars knowledge sharing', 'cons': 'I felt a stranger, people are too stiff,  and over worked,', 'overall': 3, 'overallNumeric': 3}",322207,Investment Banking & Asset Management,200053.0,Investment Banking & Asset Management,False,The Gensler Group,2,2.5,,OK,0,10010.0,Finance,2.5,https://media.glassdoor.com/sqll/322207/the-gensler-group-squarelogo-1462964676269.png,www.genslergroup.com,2.2
0,3.4,"{'name': 'Mark Okerstrom', 'title': 'President and CEO', 'numberOfRatings': 604, 'pctApprove': 84, 'pctDisapprove': 16, 'image': {'src': 'https://media.glassdoor.com/people/sqll/9876/expedia-ceo1505512574450.png', 'height': 200, 'width': 200}}",3.9,4.0,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Expedia-Group-RVW30644240.htm', 'id': 30644240, 'currentJob': True, 'reviewDateTime': '2019-12-01 09:26:59.007', 'jobTitle': 'Fraud Analyst II', 'location': 'Springfield, MO', 'jobTitleFromDb': 'Fraud Analyst II', 'headline': 'Good stepping stone', 'pros': 'Decent pay and flexibility. Opportunities to learn valuable data skills.', 'cons': 'Almost never get holidays off. With every year, the department feels more like a generic call center environment.', 'overall': 4, 'overallNumeric': 4}",9876,Internet,200063.0,Internet,True,Expedia Group,3312,3.9,,Satisfied,78,10013.0,Information Technology,3.4,https://media.glassdoor.com/sqll/9876/expedia-squarelogo-1522066726258.png,www.lifeatexpedia.com,4.1
1,4.4,,4.7,5.0,True,,2809836,,,,False,Expedia Group,3,4.7,,Very Satisfied,100,,,4.0,,lifeatexpedia.com,4.7
2,3.8,,3.5,3.9,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-CruiseShipCenters-International-RVW16608197.htm', 'id': 16608197, 'currentJob': True, 'reviewDateTime': '2017-08-31 09:26:29.113', 'jobTitle': 'Consultant', 'location': 'Albuquerque, NM', 'jobTitleFromDb': 'Consultant', 'headline': 'Great Opportunity', 'pros': 'Your own hours.\r\nEncouraging and fun atmosphere\r\nTravel benefits', 'cons': 'None - especially if you love travel!', 'overall': 5, 'overallNumeric': 5}",454195,Travel Agencies,200144.0,Travel Agencies,False,CruiseShipCenters International,12,3.7,"{'id': 9876, 'name': 'Expedia Group', 'relationshipDate': '', 'relationship': 'ACQUIREDBY', 'isSunset': False, 'sunsetMessage': '', 'logo': {'normalUrl': 'https://media.glassdoor.com/sql/9876/expedia-squarelogo-1522066726258.png', 'mediumUrl': 'https://media.glassdoor.com/sqlm/9876/expedia-squarelogo-1522066726258.png', 'smallUrl': 'https://media.glassdoor.com/sqls/9876/expedia-squarelogo-1522066726258.png'}}",Satisfied,79,10025.0,Travel & Tourism,3.9,https://media.glassdoor.com/sqll/454195/cruiseshipcenters-international-squarelogo-1540987014536.png,www.cruiseshipcenters.com,4.6
3,2.9,"{'name': 'Mark Okerstrom', 'title': 'CEO', 'numberOfRatings': 3, 'pctApprove': 32, 'pctDisapprove': 68, 'image': {'src': 'https://media.glassdoor.com/people/sqll/287311/expedia-media-ceo1511984922417.png', 'height': 200, 'width': 200}}",3.8,3.5,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Expedia-Media-RVW21525883.htm', 'id': 21525883, 'currentJob': False, 'reviewDateTime': '2018-07-17 18:24:46.14', 'jobTitle': 'Employee', 'location': '', 'headline': 'Simply Amazing', 'pros': 'Good salary, Good work environment, quality people', 'cons': 'They are moving to Seattle and the new location is horrible', 'overall': 5, 'overallNumeric': 5}",287311,Audiovisual,200011.0,Audiovisual,False,Expedia Media,28,3.0,,OK,61,10004.0,"Arts, Entertainment & Recreation",2.7,https://media.glassdoor.com/sqll/287311/expedia-media-squarelogo-1428491978797.png,www.advertising.expedia.com/en-us/pages/default.aspx,3.7
0,3.9,"{'name': 'Steven G. Bradshaw', 'title': 'President and CEO', 'numberOfRatings': 122, 'pctApprove': 94, 'pctDisapprove': 6, 'image': {'src': 'https://media.glassdoor.com/people/sqll/4759/bok-financial-ceo1521094509344.png', 'height': 200, 'width': 200}}",3.9,4.0,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-BOK-Financial-RVW30316771.htm', 'id': 30316771, 'currentJob': True, 'reviewDateTime': '2019-11-11 10:09:51.39', 'jobTitle': 'Municipal Credit', 'location': '', 'jobTitleFromDb': 'Municipal Credit', 'headline': 'BOK Financial', 'pros': 'Competitive pay, great culture and people!', 'cons': 'Mostly transactional, not enough opportunities available.', 'overall': 5, 'overallNumeric': 5}",4759,Banks & Credit Unions,200048.0,Banks & Credit Unions,True,BOK Financial,200,4.0,,Satisfied,79,10010.0,Finance,3.8,https://media.glassdoor.com/sqll/4759/bok-financial-squarelogo-1524176171388.png,www.bokf.com,4.2
1,3.3,"{'name': 'Norm Bagwell', 'title': 'Market CEO', 'numberOfRatings': 5, 'pctApprove': 100, 'pctDisapprove': 0, 'image': {'src': 'https://media.glassdoor.com/people/sqll/679580/bank-of-texas-ceo1514954635273.png', 'height': 200, 'width': 200}}",3.3,3.4,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Bank-of-Texas-RVW30461209.htm', 'id': 30461209, 'currentJob': False, 'reviewDateTime': '2019-11-19 09:47:02.457', 'jobTitle': 'Anonymous Employee', 'location': 'Tulsa, OK', 'jobTitleFromDb': 'Anonymous Employee', 'headline': 'Great !', 'pros': 'Love the company, very nice people.', 'cons': 'None, everything is wonderful. Great staff and wonderful job.', 'overall': 5, 'overallNumeric': 5}",679580,Banks & Credit Unions,200048.0,Banks & Credit Unions,False,Bank of Texas,58,3.4,"{'id': 4759, 'name': 'BOK Financial', 'relationshipDate': '', 'relationship': 'SUBSIDIARYOF', 'isSunset': False, 'sunsetMessage': '', 'logo': {'normalUrl': 'https://media.glassdoor.com/sql/4759/bok-financial-squarelogo-1524176171388.png', 'mediumUrl': 'https://media.glassdoor.com/sqlm/4759/bok-financial-squarelogo-1524176171388.png', 'smallUrl': 'https://media.glassdoor.com/sqls/4759/bok-financial-squarelogo-1524176171388.png'}}",OK,64,10010.0,Finance,3.2,https://media.glassdoor.com/sqll/679580/bank-of-texas-squarelogo-1524176513858.png,www.bankoftexas.com,3.6
