employmentStatus,jobTitle,max,mean,min,payPeriod,company_name,totalJobTitlesCount,careerOpportunitiesRating,compensationAndBenefitsRating,cultureAndValuesRating,industryName,isEEP,numberOfRatings,overallRating,ratingDescription,recommendToFriendRating,sectorName,seniorLeadershipRating,workLifeBalanceRating,review_URL,review_ID,review_currentJob,review_DateTime,review_jobTitle,review_location,review_pros,review_cons,review_overall,ceo_name,ceo_title,ceo_numberOfRatings,ceo_approval_rate,ceo_Photo_URL,parentEmployer_name,parentEmployer_ID,parentEmployer_logoURL
REGULAR,Associate,194059.94,150872.06,79960.89,ANNUAL,McKinsey & Company,397,4.5,4.4,4.5,Consulting,True,3945,4.5,Very Satisfied,92,Business Services,4.2,3.2,https://www.glassdoor.com/Reviews/Employee-Review-McKinsey-and-Company-RVW30603603.htm,30603603.0,False,2019-11-27 13:11:25.943,Engagement Manager,"Washington, DC","-smartest, most capable individuals Ive ever worked with
-incredible, international opportunities
-great training and support","-McK still holds on to some brilliant, but very poor leaders",5.0,Kevin Sneader,Chairman,563.0,97.0,https://media.glassdoor.com/people/sqll/2893/mckinsey-and-company-ceo1542826625185.png,,,
REGULAR,Management Consultant Associate,199317.28,171268.66,139422.56,ANNUAL,McKinsey & Company,397,4.5,4.4,4.5,Consulting,True,3945,4.5,Very Satisfied,92,Business Services,4.2,3.2,https://www.glassdoor.com/Reviews/Employee-Review-McKinsey-and-Company-RVW30603603.htm,30603603.0,False,2019-11-27 13:11:25.943,Engagement Manager,"Washington, DC","-smartest, most capable individuals Ive ever worked with
-incredible, international opportunities
-great training and support","-McK still holds on to some brilliant, but very poor leaders",5.0,Kevin Sneader,Chairman,563.0,97.0,https://media.glassdoor.com/people/sqll/2893/mckinsey-and-company-ceo1542826625185.png,,,
REGULAR,Research Analyst,82509.26,77745.45,72981.63,ANNUAL,Mckinsey Knowledge Center,11,3.8,3.8,4.5,Consulting,False,157,4.1,Very Satisfied,80,Business Services,3.9,3.7,https://www.glassdoor.com/Reviews/Employee-Review-Mckinsey-Knowledge-Center-RVW28285887.htm,28285887.0,True,2019-07-28 00:44:12.58,Employee,,"Very collaborative and open work environment, with great services","Work is meaningful most of the time, but there is still normal intern work",5.0,,,,,,,,
INTERN,Intern,24.74,22.86,20.98,HOURLY,Mckinsey Knowledge Center,11,3.8,3.8,4.5,Consulting,False,157,4.1,Very Satisfied,80,Business Services,3.9,3.7,https://www.glassdoor.com/Reviews/Employee-Review-Mckinsey-Knowledge-Center-RVW28285887.htm,28285887.0,True,2019-07-28 00:44:12.58,Employee,,"Very collaborative and open work environment, with great services","Work is meaningful most of the time, but there is still normal intern work",5.0,,,,,,,,
INTERN,Intern,6597.57,6333.57,6069.57,MONTHLY,Mckinsey Knowledge Center,11,3.8,3.8,4.5,Consulting,False,157,4.1,Very Satisfied,80,Business Services,3.9,3.7,https://www.glassdoor.com/Reviews/Employee-Review-Mckinsey-Knowledge-Center-RVW28285887.htm,28285887.0,True,2019-07-28 00:44:12.58,Employee,,"Very collaborative and open work environment, with great services","Work is meaningful most of the time, but there is still normal intern work",5.0,,,,,,,,
REGULAR,Lab Coordinator,22.39,21.61,20.83,HOURLY,McKinsey Capability Center,1,4.1,3.5,5.0,Accounting,False,3,5.0,Very Satisfied,100,Accounting & Legal,5.0,5.0,https://www.glassdoor.com/Reviews/Employee-Review-McKinsey-Capability-Center-RVW30336555.htm,30336555.0,True,2019-11-12 08:29:11.927,Operator On Assignment,"Atlanta, GA","Never dread going into work, understanding management","sometimes preform busy work, sometimes upper level co workers slack off",5.0,Dominic Barton,CEO,1.0,100.0,,,,
REGULAR,Account Manager,20.43,17.4,15.74,HOURLY,Paylocity,267,4.2,4.2,4.3,Computer Hardware & Software,True,1072,4.2,Very Satisfied,82,Information Technology,4.1,4.2,https://www.glassdoor.com/Reviews/Employee-Review-Paylocity-RVW30579427.htm,30579427.0,True,2019-11-26 04:54:27.673,Human Resources,"Lake Mary, FL",Paylocity promotes great internal growth and is really invested in their employees. Their culture is unmatched by any other company to date.,Pay is a little below the market,5.0,Steve Beauchamp,President & CEO,862.0,92.0,https://media.glassdoor.com/people/sqll/29987/paylocity-steve-beauchamp.png,,,
REGULAR,District Sales Manager,104279.76,85741.33,61183.71,ANNUAL,Paylocity,267,4.2,4.2,4.3,Computer Hardware & Software,True,1072,4.2,Very Satisfied,82,Information Technology,4.1,4.2,https://www.glassdoor.com/Reviews/Employee-Review-Paylocity-RVW30579427.htm,30579427.0,True,2019-11-26 04:54:27.673,Human Resources,"Lake Mary, FL",Paylocity promotes great internal growth and is really invested in their employees. Their culture is unmatched by any other company to date.,Pay is a little below the market,5.0,Steve Beauchamp,President & CEO,862.0,92.0,https://media.glassdoor.com/people/sqll/29987/paylocity-steve-beauchamp.png,,,
REGULAR,National Sales Support,35690.5,33541.58,31470.31,ANNUAL,Paylocity,267,4.2,4.2,4.3,Computer Hardware & Software,True,1072,4.2,Very Satisfied,82,Information Technology,4.1,4.2,https://www.glassdoor.com/Reviews/Employee-Review-Paylocity-RVW30579427.htm,30579427.0,True,2019-11-26 04:54:27.673,Human Resources,"Lake Mary, FL",Paylocity promotes great internal growth and is really invested in their employees. Their culture is unmatched by any other company to date.,Pay is a little below the market,5.0,Steve Beauchamp,President & CEO,862.0,92.0,https://media.glassdoor.com/people/sqll/29987/paylocity-steve-beauchamp.png,,,
REGULAR,Consultant,92191.42,58952.26,46995.4,ANNUAL,"Ryan, LLC",169,4.1,3.9,4.3,Accounting,True,782,4.1,Very Satisfied,88,Accounting & Legal,4.1,4.3,https://www.glassdoor.com/Reviews/Employee-Review-Ryan-LLC-RVW30083816.htm,30083816.0,True,2019-10-29 12:20:47.007,Employee,,"If you want to work for a true leader, that cares about the company and employees equally, look no further.  I am tired about hearing about CEOs that let people go when the stock prices aren't making them rich.  Its refreshing to hear from a CEO that always tries to do the right thing for everyone.  I would be the first to admit, he's not perfect, but he cares and he tries.",Other managers are in it for themselves.,5.0,G. Brint Ryan,Chairman and CEO,617.0,88.0,https://media.glassdoor.com/people/sqll/26296/ryan-llc-g-brint-ryan.png,,,
REGULAR,Senior Consultant,95074.43,71201.05,58459.28,ANNUAL,"Ryan, LLC",169,4.1,3.9,4.3,Accounting,True,782,4.1,Very Satisfied,88,Accounting & Legal,4.1,4.3,https://www.glassdoor.com/Reviews/Employee-Review-Ryan-LLC-RVW30083816.htm,30083816.0,True,2019-10-29 12:20:47.007,Employee,,"If you want to work for a true leader, that cares about the company and employees equally, look no further.  I am tired about hearing about CEOs that let people go when the stock prices aren't making them rich.  Its refreshing to hear from a CEO that always tries to do the right thing for everyone.  I would be the first to admit, he's not perfect, but he cares and he tries.",Other managers are in it for themselves.,5.0,G. Brint Ryan,Chairman and CEO,617.0,88.0,https://media.glassdoor.com/people/sqll/26296/ryan-llc-g-brint-ryan.png,,,
REGULAR,"Consultant, Sales and Use Tax",68614.92,56760.18,49074.36,ANNUAL,"Ryan, LLC",169,4.1,3.9,4.3,Accounting,True,782,4.1,Very Satisfied,88,Accounting & Legal,4.1,4.3,https://www.glassdoor.com/Reviews/Employee-Review-Ryan-LLC-RVW30083816.htm,30083816.0,True,2019-10-29 12:20:47.007,Employee,,"If you want to work for a true leader, that cares about the company and employees equally, look no further.  I am tired about hearing about CEOs that let people go when the stock prices aren't making them rich.  Its refreshing to hear from a CEO that always tries to do the right thing for everyone.  I would be the first to admit, he's not perfect, but he cares and he tries.",Other managers are in it for themselves.,5.0,G. Brint Ryan,Chairman and CEO,617.0,88.0,https://media.glassdoor.com/people/sqll/26296/ryan-llc-g-brint-ryan.png,,,
INTERN,Intern,16.17,14.29,11.2,HOURLY,Ryan Specialty Group,26,3.4,3.7,3.2,Insurance Agencies & Brokerages,True,26,3.7,Satisfied,57,Insurance,3.0,3.0,https://www.glassdoor.com/Reviews/Employee-Review-Ryan-Specialty-Group-RVW30539247.htm,30539247.0,True,2019-11-23 10:59:53.747,Accountant,"Chicago, IL",Great people to work with,I can't really think of any,5.0,Patrick Ryan,"Founding Chairman, Chairman, and CEO",16.0,92.0,,,,
REGULAR,Broker Assistant,52760.36,48225.52,43690.67,ANNUAL,Ryan Specialty Group,26,3.4,3.7,3.2,Insurance Agencies & Brokerages,True,26,3.7,Satisfied,57,Insurance,3.0,3.0,https://www.glassdoor.com/Reviews/Employee-Review-Ryan-Specialty-Group-RVW30539247.htm,30539247.0,True,2019-11-23 10:59:53.747,Accountant,"Chicago, IL",Great people to work with,I can't really think of any,5.0,Patrick Ryan,"Founding Chairman, Chairman, and CEO",16.0,92.0,,,,
REGULAR,Software Developer,80474.78,67044.48,53614.18,ANNUAL,Ryan Specialty Group,26,3.4,3.7,3.2,Insurance Agencies & Brokerages,True,26,3.7,Satisfied,57,Insurance,3.0,3.0,https://www.glassdoor.com/Reviews/Employee-Review-Ryan-Specialty-Group-RVW30539247.htm,30539247.0,True,2019-11-23 10:59:53.747,Accountant,"Chicago, IL",Great people to work with,I can't really think of any,5.0,Patrick Ryan,"Founding Chairman, Chairman, and CEO",16.0,92.0,,,,
REGULAR,Legal Secretary,49447.21,46003.38,43204.77,ANNUAL,Patton & Ryan,5,2.4,2.0,2.2,Legal,False,14,2.6,OK,46,Accounting & Legal,2.1,2.5,https://www.glassdoor.com/Reviews/Employee-Review-Patton-and-Ryan-RVW28993556.htm,28993556.0,False,2019-09-03 01:53:27.933,Employee,,You will become a better attorney,Sometimes long hours and weekends required,4.0,John W. Patton Jr.,Managing Partner,10.0,42.0,,,,
REGULAR,Attorney,81479.84,73603.2,67185.6,ANNUAL,Patton & Ryan,5,2.4,2.0,2.2,Legal,False,14,2.6,OK,46,Accounting & Legal,2.1,2.5,https://www.glassdoor.com/Reviews/Employee-Review-Patton-and-Ryan-RVW28993556.htm,28993556.0,False,2019-09-03 01:53:27.933,Employee,,You will become a better attorney,Sometimes long hours and weekends required,4.0,John W. Patton Jr.,Managing Partner,10.0,42.0,,,,
REGULAR,Attorney,36.9,35.28,33.66,HOURLY,Patton & Ryan,5,2.4,2.0,2.2,Legal,False,14,2.6,OK,46,Accounting & Legal,2.1,2.5,https://www.glassdoor.com/Reviews/Employee-Review-Patton-and-Ryan-RVW28993556.htm,28993556.0,False,2019-09-03 01:53:27.933,Employee,,You will become a better attorney,Sometimes long hours and weekends required,4.0,John W. Patton Jr.,Managing Partner,10.0,42.0,,,,
REGULAR,Truck Driver,23.06,22.08,21.1,HOURLY,Ryan Environmental,2,2.0,3.3,4.0,Construction,False,2,3.3,OK,34,"Construction, Repair & Maintenance",3.7,3.0,https://www.glassdoor.com/Reviews/Employee-Review-Ryan-Environmental-RVW5188735.htm,5188735.0,False,2014-10-17 06:40:45.12,Employee,,Great opportunities for advancement and cross training for multiple disciplines.,Benefits could be improved for hourly employees.,4.0,,,,,,,,
REGULAR,Environmental Scientist,42009.46,40527.29,39045.12,ANNUAL,Ryan Environmental,2,2.0,3.3,4.0,Construction,False,2,3.3,OK,34,"Construction, Repair & Maintenance",3.7,3.0,https://www.glassdoor.com/Reviews/Employee-Review-Ryan-Environmental-RVW5188735.htm,5188735.0,False,2014-10-17 06:40:45.12,Employee,,Great opportunities for advancement and cross training for multiple disciplines.,Benefits could be improved for hourly employees.,4.0,,,,,,,,
REGULAR,GA,71524.04,68292.04,65060.04,ANNUAL,Ryan Law Firm (GA),1,5.0,5.0,5.0,,False,1,5.0,Very Satisfied,100,,5.0,5.0,https://www.glassdoor.com/Reviews/Employee-Review-Ryan-Law-Firm-GA-RVW23519976.htm,23519976.0,False,2018-11-21 16:40:13.777,Employee,,Great co-workers.  Excellent pro-life balance. Just a great place to work.,None. I really enjoyed my time there and would highly recommend the firm to a young associate.,5.0,,,,,,,,
REGULAR,Attorney,105432.37,101194.66,96956.95,ANNUAL,James Ryan III & Associates,1,4.4,4.6,5.0,Legal,False,2,5.0,Very Satisfied,100,Accounting & Legal,4.4,5.0,https://www.glassdoor.com/Reviews/Employee-Review-James-Ryan-III-and-Associates-RVW19551999.htm,19551999.0,False,2018-03-06 08:06:37.763,Attorney,"New Orleans, LA",Small close-knit firm with freedom to manage your own work load.,Management provides limited supervision and guidance.,5.0,,,,,,,,
REGULAR,Director,142752.34,119588.29,84737.77,ANNUAL,Sammons Financial Group,66,4.4,4.6,4.9,Insurance Carriers,True,261,4.9,Very Satisfied,98,Insurance,4.7,4.8,https://www.glassdoor.com/Reviews/Employee-Review-Sammons-Financial-Group-RVW30276190.htm,30276190.0,True,2019-11-08 10:23:35.81,Consultant,"Sioux Falls, SD",SFG does a great job sculpting a culture that is welcoming to all and and encourages everyone to better themselves.  They are able to retain their top-notch employees by offering excellent benefits including ESOP and great hours.,Some processes can seem tedious at times.,5.0,Esfand Dinshaw,CEO,217.0,99.0,https://media.glassdoor.com/people/sqll/19642/sammons-financial-group-ceo1491942648786.png,,,
REGULAR,Actuarial Associate,127849.56,105548.61,86486.94,ANNUAL,Sammons Financial Group,66,4.4,4.6,4.9,Insurance Carriers,True,261,4.9,Very Satisfied,98,Insurance,4.7,4.8,https://www.glassdoor.com/Reviews/Employee-Review-Sammons-Financial-Group-RVW30276190.htm,30276190.0,True,2019-11-08 10:23:35.81,Consultant,"Sioux Falls, SD",SFG does a great job sculpting a culture that is welcoming to all and and encourages everyone to better themselves.  They are able to retain their top-notch employees by offering excellent benefits including ESOP and great hours.,Some processes can seem tedious at times.,5.0,Esfand Dinshaw,CEO,217.0,99.0,https://media.glassdoor.com/people/sqll/19642/sammons-financial-group-ceo1491942648786.png,,,
REGULAR,Manager,73560.13,60121.59,51042.51,ANNUAL,Sammons Financial Group,66,4.4,4.6,4.9,Insurance Carriers,True,261,4.9,Very Satisfied,98,Insurance,4.7,4.8,https://www.glassdoor.com/Reviews/Employee-Review-Sammons-Financial-Group-RVW30276190.htm,30276190.0,True,2019-11-08 10:23:35.81,Consultant,"Sioux Falls, SD",SFG does a great job sculpting a culture that is welcoming to all and and encourages everyone to better themselves.  They are able to retain their top-notch employees by offering excellent benefits including ESOP and great hours.,Some processes can seem tedious at times.,5.0,Esfand Dinshaw,CEO,217.0,99.0,https://media.glassdoor.com/people/sqll/19642/sammons-financial-group-ceo1491942648786.png,,,
