careerOpportunitiesRating,compensationAndBenefitsRating,cultureAndValuesRating,exactMatch,id,industry,industryId,industryName,isEEP,name,numberOfRatings,overallRating,ratingDescription,recommendToFriendRating,sectorId,sectorName,seniorLeadershipRating,squareLogo,website,workLifeBalanceRating,review_URL,review_ID,review_currentJob,review_DateTime,review_jobTitle,review_location,review_pros,review_cons,review_overall,ceo_name,ceo_title,ceo_numberOfRatings,ceo_approval_rate,ceo_Photo_URL,parentEmployer_name,parentEmployer_ID,parentEmployer_logoURL
3.8,4.0,4.0,False,7647,Health Care Services & Hospitals,200059.0,Health Care Services & Hospitals,True,Texas Health Resources,720,4.0,Satisfied,80,10012.0,Health Care,3.3,https://media.glassdoor.com/sqll/7647/texas-health-resources-squarelogo.png,www.texashealth.org,3.9,https://www.glassdoor.com/Reviews/Employee-Review-Texas-Health-Resources-RVW30489704.htm,30489704.0,True,2019-11-20 15:35:38.227,Medical Laboratory Scientist,,Competitive pay and benefits. Good work culture,I really don't have any cons,5.0,Barclay Berdan,CEO,261.0,87.0,https://media.glassdoor.com/people/sqll/7647/texas-health-resources-ceo1511874767676.png,,,
1.0,1.0,1.0,False,2674699,,,,False,Hospital EvangÃ©lico da Bahia,1,2.0,Dissatisfied,0,,,0.0,,www.heb.org.br,1.0,,,,,,,,,,,,,,,,,
4.2,4.2,4.3,True,719025,Enterprise Software & Network Solutions,200061.0,Enterprise Software & Network Solutions,False,Compass,544,4.3,Very Satisfied,84,10013.0,Information Technology,4.1,https://media.glassdoor.com/sqll/719025/compass-squarelogo-1526585123186.png,www.compass.com,4.1,https://www.glassdoor.com/Reviews/Employee-Review-Compass-RVW30662020.htm,30662020.0,True,2019-12-02 12:33:32.337,Senior Regional Manager of Product Experts,"New York, NY","Compass is a great place to work. There's a huge focus on creating a culture that supports our people, and our decision-making is driven by our mission and values.","We're working hard to transform an industry. To do that, we have to move quickly and stay flexible. If you're looking for someplace to build a set routine with little change, this might not be the right fit for you.",5.0,Robert Reffkin,Founder and CEO,444.0,92.0,https://media.glassdoor.com/people/sqll/719025/compass-ceo1499410731519.png,,,
2.9,2.8,3.3,True,796686,Health Care Services & Hospitals,200059.0,Health Care Services & Hospitals,False,Compass,59,3.1,OK,53,10012.0,Health Care,2.8,https://media.glassdoor.com/sqll/796686/compass-squarelogo-1424442080379.png,www.compasscares.com,2.9,https://www.glassdoor.com/Reviews/Employee-Review-Compass-RVW23833483.htm,23833483.0,False,2018-12-14 07:45:26.97,Grill Cook,"Baltimore, MD",Great Benefits an the Food Is Great.,Every Job Has There Pros An Cons In Real Life.,5.0,Sadie Hess,CEO,28.0,79.0,,,,
2.9,2.5,2.5,True,584290,Social Assistance,200089.0,Social Assistance,False,COMPASS,13,3.2,OK,42,10018.0,Non-Profit,2.7,https://media.glassdoor.com/sqll/584290/compass-squarelogo-1460723527581.png,www.ccrscompass.org,2.9,https://www.glassdoor.com/Reviews/Employee-Review-COMPASS-RVW5941497.htm,5941497.0,True,2015-02-18 04:34:29.737,Standard Cafe Job,,"benefits, growth, cutting edge tech., vacation, a large company with several small companies within.","to big, are just a number. no people to people contacts",4.0,,,,,,,,
2.0,2.0,3.0,True,1108049,Social Assistance,200089.0,Social Assistance,False,Compass (Nebraska),1,2.0,Dissatisfied,0,10018.0,Non-Profit,2.0,,www.compassnebraska.org,2.0,https://www.glassdoor.com/Reviews/Employee-Review-Compass-Nebraska-RVW19927929.htm,19927929.0,True,2018-03-29 08:54:00.307,Family Support Worker,"Kearney, NE",Compass has listened to employees in the past and has made some changes due to that.,"Compass does not take responsibility for the hours that the employees get or dont get. There has been several cancelations and I have been not getting all the hours, missing 10 to 15 hours per week.",2.0,Ryan Stanton,President & CEO,1.0,100.0,,,,
2.3,2.9,3.0,True,2637080,,,,False,Compass (Sao Paulo),3,3.6,Satisfied,100,,,0.0,,www.ctscompass.com,4.3,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,True,2894180,,,,False,Compass (UK),0,0,Not Applicable,0,,,0.0,https://media.glassdoor.com/sqll/2894180/compass-uk-squarelogo-1570792178585.png,www.compass-uk.org,0.0,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,True,3059334,,,,False,Compass,0,0,Not Applicable,0,,,0.0,,www.compassteaching.com,0.0,,,,,,,,,,,,,,,,,
1.0,3.0,2.5,True,2684783,,,,False,Compass,2,2.9,OK,0,,,0.0,,compassenergia.com.br,1.9,,,,,,,,,,,,,,,,,
1.0,1.0,1.0,False,1308525,,,,False,Compass Ingeniería y Sistemas,1,1.0,Very Dissatisfied,0,,,1.0,https://media.glassdoor.com/sqll/1308525/compass-ingeniería-y-sistemas-squarelogo-1568185512509.png,www.compassis.com,1.0,,,,,,,,,,Julio Garcia-Espinosa,Co-founder,0.0,0.0,https://media.glassdoor.com/people/sqll/1308525/compass-ingeniería-y-sistemas-ceo1568759010860.png,,,
3.2,3.0,3.2,False,10832,Catering & Food Service Contractors,200096.0,Catering & Food Service Contractors,False,Compass Group,1840,3.3,OK,59,10021.0,"Restaurants, Bars & Food Services",2.9,https://media.glassdoor.com/sqll/10832/compass-group-squarelogo.png,www.compass-group.com,3.3,https://www.glassdoor.com/Reviews/Employee-Review-Compass-Group-RVW30488348.htm,30488348.0,False,2019-11-20 14:01:17.587,Audio Visual,"New York, NY",Great management and good team,Low pay and too many hours of work without getting compensated.,4.0,Dominic Blakemore,CEO,202.0,66.0,,,,
3.9,4.2,4.3,True,11671,Biotech & Pharmaceuticals,200021.0,Biotech & Pharmaceuticals,True,Illumina,936,4.2,Very Satisfied,84,10005.0,Biotech & Pharmaceuticals,3.9,https://media.glassdoor.com/sqll/11671/illumina-squarelogo.png,www.illumina.com,4.1,https://www.glassdoor.com/Reviews/Employee-Review-Illumina-RVW30283990.htm,30283990.0,True,2019-11-08 22:10:33.983,Senior Software Engineer,"San Diego, CA","- Very innovative work that has a clear positive impact on human health.
- Colleagues are intelligent, driven, and hardworking. Almost everyone has great pride in working here and believes in the mission.
- Career development opportunities are available (if you loudly fight for them).
- Senior management appears to be doing a good job of prioritizing the promising projects. We always seem to come up with something that makes the company keep growing.
- Decent compensation for San Diego (when we hit our revenue targets).
- Fast paced.","- Compensation is highly variable. Low base salary. Benefits and 401k match are sub-par.
- Some managers are extremely stingy with promotions.
- Some teams have much better work/life balance while other are perpetually stressed out.
- You have to be assertive and drive your own career, or people will take advantage of you.
- Fast paced.

Summary: If you are driven, self-motivated, assertive, and enjoy fast pace and constant learning, you will love it here. If you are not these things, or you have a bad manager, or you want a tech-company salary, you will probably be unhappy.",5.0,Francis deSouza,President & CEO,429.0,94.0,https://media.glassdoor.com/people/sqll/11671/illumina-ceo1470244192442.png,,,
5.0,4.0,5.0,False,862410,IT Services,200064.0,IT Services,False,Illumina Consulting Group,1,5.0,Very Satisfied,100,10013.0,Information Technology,5.0,,www.icgsolutions.com,3.0,https://www.glassdoor.com/Reviews/Employee-Review-Illumina-Consulting-Group-RVW4843329.htm,4843329.0,True,2014-08-25 09:43:06.917,Employee,,"The people are friendly, excellent co-workers.  The projects are challenging, interesting, and exciting.  The work and the tech are cutting-edge.   It is not a very hierarchical work environment; it is easy to learn from peers; the CEO is accessible and a very good and very flexible leader.  People can often work from home as long as they are producing.","For better and for worse, there is no fancy office space -- as a lot of work is done at client sites -- and the workload is intense, with a lot of demand to manage yourself and your own workflow.",5.0,David Waldrop,Director,0.0,0.0,,,,
0.0,0.0,0.0,False,397862,Research & Development,200030.0,Research & Development,False,Illumina Research,0,0,Not Applicable,0,10006.0,Business Services,0.0,,www.illuminaresearch.com,0.0,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,False,3063351,Health Care Services & Hospitals,200059.0,Health Care Services & Hospitals,False,Illumina Medical Center,0,0,Not Applicable,0,10012.0,Health Care,0.0,,www.illuminamedicalcenters.com,0.0,,,,,,,,,,,,,,,,,
3.1,2.9,2.9,False,285208,Advertising & Marketing,200022.0,Advertising & Marketing,False,Illuminas,6,3.7,Satisfied,63,10006.0,Business Services,3.3,https://media.glassdoor.com/sqll/285208/illuminas-squarelogo-1498752153711.png,www.illuminas.com,3.6,https://www.glassdoor.com/Reviews/Employee-Review-Illuminas-RVW30382559.htm,30382559.0,False,2019-11-14 12:53:01.587,Business Development Manager,"Austin, TX","Some of the smartest researchers I've ever know, really showed me what great work looks like. Just really nice/solid human beings too.","Can feel a bit old fashioned at times, but the the leadership team have been together for a long time and know what they're doing.",5.0,Jay Shutter,CEO,3.0,58.0,,,,
3.9,4.1,4.2,True,1651,Computer Hardware & Software,200060.0,Computer Hardware & Software,False,Microsoft,23917,4.2,Very Satisfied,87,10013.0,Information Technology,3.7,https://media.glassdoor.com/sqll/1651/microsoft-squarelogo-1479856042252.png,www.microsoft.com,4.0,https://www.glassdoor.com/Reviews/Employee-Review-Microsoft-RVW30574537.htm,30574537.0,True,2019-11-25 21:42:48.67,Corporate Vice President,"Redmond, WA","Growth mindset culture, focused on customers, technical innovation, prizes doing the right thing","matrix environment.  you must love and be able to work in the matrix.  very commercial focused, hard on consumer ambition.",5.0,Satya Nadella,CEO,10652.0,97.0,https://media.glassdoor.com/people/sqll/1651/microsoft-satya-nadella.png,,,
4.4,4.4,4.4,False,1002835,Sports & Recreation,200018.0,Sports & Recreation,False,Microsoft Theater,6,4.8,Very Satisfied,100,10004.0,"Arts, Entertainment & Recreation",4.4,https://media.glassdoor.com/sqll/1002835/l-a-live-theatre-squarelogo-1469616864372.png,www.microsofttheater.com,4.4,https://www.glassdoor.com/Reviews/Employee-Review-Microsoft-Theater-RVW28857695.htm,28857695.0,False,2019-08-26 16:31:10.79,Fresher,"American Heritage, TN",going to the Bhopal and my perents sick .,I Long time my working,5.0,,,,,,AEG,239105.0,https://media.glassdoor.com/sql/239105/aeg-los-angeles-ca-hq-squarelogo.png
3.8,3.5,3.6,False,852441,Research & Development,200030.0,Research & Development,False,Microsoft Innovation Center Tourism Technologies,5,3.4,OK,100,10006.0,Business Services,3.3,,www.mictt.com,3.5,https://www.glassdoor.com/Reviews/Employee-Review-Microsoft-Innovation-Center-Tourism-Technologies-RVW8413186.htm,8413186.0,False,2015-10-23 23:41:32.767,Software Developer,"New York, NY","1. This is a prestigious job.
2. High wages.
3. Ability to raise their level of education and knowledge.
4. Training.","1. Insufficient attention is paid to relax the eye.
2. Most organize joint activities outside of work, picnics, travel, visit parks, museums, theaters.",4.0,Luis Bendito,General Manager,1.0,100.0,,,,
2.0,2.0,4.3,False,1101136,,,,False,MIC Brussels,3,3.7,Satisfied,65,,,3.6,,www.mic-brussels.be,4.3,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,False,2185827,,,,False,Microsoft Project User Group,0,0,Not Applicable,0,,,0.0,,www.mpug.com,0.0,,,,,,,,,,,,,,,,,
3.0,3.2,3.2,False,1533087,,,,False,Super Microsoft Technology,6,3.7,Satisfied,66,,,3.0,https://media.glassdoor.com/sqll/1533087/super-microsoft-technology-squarelogo-1505282714661.png,www.smtpvtltd.com,3.6,,,,,,,,,,,,,,,,,
1.4,1.7,3.7,False,2669089,,,,False,Centro de Inovação Microsoft (PUCRS),6,4.1,Very Satisfied,100,,,0.0,,www.pucrs.brcentrodeinovacao,2.5,,,,,,,,,,,,,,,,,
2.2,2.1,2.3,False,2609053,,,,False,Microsoft Innovation Center Brasil,4,3.9,Satisfied,87,,,0.0,,www.micbh.com.br/paginas/default.aspx,3.8,,,,,,,,,,,,,,,,,
5.0,3.0,5.0,False,2788329,,,,False,Centro de Inovação Microsoft ETEPAM,1,5.0,Very Satisfied,100,,,0.0,,,5.0,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,False,1838017,IT Services,200064.0,IT Services,False,Help4Access,0,0,Not Applicable,0,10013.0,Information Technology,0.0,,www.help4access.com,0.0,,,,,,,,,,Sasha Froylad,Founder,0.0,0.0,,,,
4.5,4.5,4.5,True,212879,Health Care Services & Hospitals,200059.0,Health Care Services & Hospitals,True,Trilogy Health Services,709,4.3,Very Satisfied,87,10012.0,Health Care,4.3,https://media.glassdoor.com/sqll/212879/trilogy-health-services-squarelogo-1549483951370.png,www.trilogyjobs.com,4.2,https://www.glassdoor.com/Reviews/Employee-Review-Trilogy-Health-Services-RVW30597754.htm,30597754.0,True,2019-11-27 02:14:07.21,ADPO,,"Quarterly raises,  free insurance, weekly pay.",Hiring process isnâ€™t the easiest,5.0,Leigh Ann Barney,CEO,12.0,92.0,https://media.glassdoor.com/people/sqll/212879/trilogy-health-services-ceo1574237906331.png,,,
4.3,4.3,4.4,True,7633,Computer Hardware & Software,200060.0,Computer Hardware & Software,True,NVIDIA,2439,4.5,Very Satisfied,94,10013.0,Information Technology,4.2,https://media.glassdoor.com/sqll/7633/nvidia-squarelogo-1474909715686.png,www.nvidia.com,4.0,https://www.glassdoor.com/Reviews/Employee-Review-NVIDIA-RVW30402700.htm,30402700.0,False,2019-11-15 14:31:34.263,Systems Software Engineering Manager,,"Hot technology
No BS colleagues
Visionary CEO who cuts thru' all bureaucracy",Can be stressfull. YOu either leave Nvidia in 0-2 yrs or stay here forever,5.0,Jen-Hsun Huang,"Founder, President, and CEO",1903.0,98.0,https://media.glassdoor.com/people/sqll/7633/nvidia-jen-hsun-huang.png,,,
0.0,0.0,0.0,True,2613050,,,,False,Nvidia,1,0.0,Not Applicable,0,,,0.0,,www.nvidia.com.brpagehome.html,0.0,,,,,,,,,,,,,,,,,
4.3,4.3,4.5,True,2778,Food & Beverage Manufacturing,200071.0,Food & Beverage Manufacturing,True,E. & J. Gallo Winery,907,4.5,Very Satisfied,91,10015.0,Manufacturing,4.2,https://media.glassdoor.com/sqll/2778/e-and-j-gallo-winery-squarelogo-1561998268430.png,www.gallocareers.com,4.2,https://www.glassdoor.com/Reviews/Employee-Review-E-and-J-Gallo-Winery-RVW30566126.htm,30566126.0,False,2019-11-25 11:18:32.757,Intern,"Dallas, TX","Good pay
Incredibly people
Lots of upward mobility",The distributors do not offer great pay,5.0,Joe Gallo,Co-President and CEO,614.0,97.0,https://media.glassdoor.com/people/sqll/2778/e-and-j-gallo-joe-gallo.png,,,
4.1,4.5,4.5,True,2293,Computer Hardware & Software,200060.0,Computer Hardware & Software,True,Intuit,4854,4.4,Very Satisfied,89,10013.0,Information Technology,4.1,https://media.glassdoor.com/sqll/2293/intuit-squarelogo-1573086631128.png,www.intuit.com,4.3,https://www.glassdoor.com/Reviews/Employee-Review-Intuit-RVW30573687.htm,30573687.0,True,2019-11-25 20:28:55.977,Employee,,They really care for their employees.,"Year end review process isn't great, but they are working on it.",5.0,Sasan Goodarzi,CEO,428.0,94.0,https://media.glassdoor.com/people/sqll/2293/intuit-ceo1548884199289.png,,,
2.6,2.7,2.9,False,9271,Computer Hardware & Software,200060.0,Computer Hardware & Software,False,Digital Insight,105,2.7,OK,40,10013.0,Information Technology,2.3,https://media.glassdoor.com/sqll/9271/digital-insight-squarelogo-1417542874802.png,www.digitalinsight.com,3.0,https://www.glassdoor.com/Reviews/Employee-Review-Digital-Insight-RVW25818429.htm,25818429.0,True,2019-04-24 03:38:27.877,QA Engineer,"San Francisco, CA",Good Company to work for.,Poor Management style and can improve,3.0,Jose Resendiz,"General Manager, Digital Insight",19.0,51.0,,NCR,4212.0,https://media.glassdoor.com/sql/4212/ncr-squarelogo-1504876861442.png
4.1,3.9,5.0,False,217877,Computer Hardware & Software,200060.0,Computer Hardware & Software,False,Intuit Real Estate Solutions,2,4.2,Very Satisfied,72,10013.0,Information Technology,4.1,https://media.glassdoor.com/sqll/217877/intuit-real-estate-solutions-squarelogo-1464951154612.png,realestate.intuit.com,3.6,https://www.glassdoor.com/Reviews/Employee-Review-Intuit-Real-Estate-Solutions-RVW16086504.htm,16086504.0,True,2017-07-26 14:41:10.927,Employee,,On intuit has generally good people. The members of intuit Outreach do pro bono work and organize events like epilepsy walks. The benefits are also pretty good,not that much to tell,5.0,,,,,,,,
0.0,0.0,0.0,False,1544600,"Museums, Zoos & Amusement Parks",200015.0,"Museums, Zoos & Amusement Parks",False,The Center for Intuitive and Outsider Art,0,0,Not Applicable,0,10004.0,"Arts, Entertainment & Recreation",0.0,,www.art.org,0.0,,,,,,,,,,,,,,,,,
4.0,3.5,5.0,False,1893967,,,,False,Intuit Micro,2,4.0,Satisfied,100,,,4.0,,www.intuitmicro.com,3.9,,,,,,,,,,,,,,,,,
1.0,1.0,1.0,False,1293374,,,,False,Intuit Integrated Marketing,1,1.0,Very Dissatisfied,0,,,1.0,,www.intuitm.com,2.0,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,False,719358,,,,False,Intuit Signal,0,0,Not Applicable,0,,,0.0,,www.intuitsignal.org,0.0,,,,,,,,,,,,,,,,,
3.8,3.6,4.0,False,106688,Computer Hardware & Software,200060.0,Computer Hardware & Software,False,Medfusion,45,3.8,Satisfied,73,10013.0,Information Technology,3.8,https://media.glassdoor.com/sqll/106688/medfusion-squarelogo-1429182518028.png,www.medfusion.com,4.3,https://www.glassdoor.com/Reviews/Employee-Review-Medfusion-RVW29571890.htm,29571890.0,True,2019-10-02 05:27:26.47,Manager,"Cary, NC","I've worked at large firms (6000) and small (50) and seen the different kinds of politics and red-tape that slow down most companies.  This is the most open and pragmatic place I've worked.  Focus is on problems and solutions, not turf, not authority, not blame, not work-avoidance.  You want to have an impact or solve a problem here?  Just jump in.","The size means your day-to-day is going to be unpredictable.  Many people wear many hats.  That's part of the fun and opportunity - but it can also be disorienting and frustrating if you like doing one thing without interruption until it's done.  You need to be able to change gears quickly, or this might not be for you.",5.0,Kimberly Labow,CEO,23.0,76.0,,,,
